scenario,seed,user,slot,area,opportunity,completed
static,1006,1,38,4,0,0
static,1006,1,39,1,0,0
static,1006,1,40,4,0,0
static,1006,1,41,8,0,0
static,1006,1,43,1,0,0
static,1006,1,44,1,0,0
static,1006,1,45,64,0,0
static,1006,1,46,4,1,0
static,1006,1,47,32,0,0
static,1006,2,0,4,0,0
static,1006,2,1,16,0,0
static,1006,2,3,1,0,0
static,1006,2,4,1,0,0
static,1006,2,5,1,0,0
static,1006,2,6,4,0,0
static,1006,2,7,4,0,0
static,1006,2,8,1,1,0
static,1006,2,9,4,0,0
static,1006,2,10,8,0,0
static,1006,2,11,1,0,0
static,1006,2,12,1,0,0
static,1006,2,13,1,0,0
static,1006,2,16,4,0,0
static,1006,2,18,1,0,0
static,1006,2,20,4,1,0
static,1006,2,21,1,0,0
static,1006,2,22,4,0,0
static,1006,2,23,1,0,0
static,1006,2,24,1,0,0
static,1006,2,25,32,0,0
static,1006,2,26,32,0,0
static,1006,2,27,4,0,0
static,1006,2,28,1,0,0
static,1006,2,30,4,0,0
static,1006,2,31,36,1,1
static,1006,2,32,40,0,0
static,1006,2,33,16,1,0
static,1006,2,34,4,0,0
static,1006,2,35,4,0,0
static,1006,2,36,4,0,0
static,1006,2,38,48,1,1
static,1006,2,39,24,0,0
static,1006,2,41,1,0,0
static,1006,2,42,1,0,0
static,1006,2,43,16,0,0
static,1006,2,44,4,0,0
static,1006,2,46,1,0,0
static,1006,3,1,1,0,0
static,1006,3,2,4,0,0
static,1006,3,5,4,0,0
static,1006,3,6,1,0,0
static,1006,3,7,4,0,0
static,1006,3,8,4,0,0
static,1006,3,9,4,0,0
static,1006,3,10,1,0,0
static,1006,3,11,1,0,0
static,1006,3,12,1,0,0
static,1006,3,15,4,0,0
static,1006,3,16,4,0,0
static,1006,3,17,1,0,0
static,1006,3,19,4,0,0
static,1006,3,20,1,0,0
static,1006,3,22,1,0,0
static,1006,3,23,4,0,0
static,1006,3,24,8,0,0
static,1006,3,25,4,0,0
static,1006,3,26,1,0,0
static,1006,3,27,1,0,0
static,1006,3,28,1,0,0
static,1006,3,29,4,0,0
static,1006,3,31,1,0,0
static,1006,3,33,4,0,0
static,1006,3,34,1,0,0
static,1006,3,35,1,0,0
static,1006,3,36,24,0,0
static,1006,3,37,1,0,0
static,1006,3,39,1,0,0
static,1006,3,40,4,0,0
static,1006,3,42,24,0,0
static,1006,3,43,4,0,0
static,1006,3,44,1,0,0
static,1006,3,45,16,0,0
static,1006,3,47,4,0,0
static,1007,0,0,1,0,0
static,1007,0,1,56,0,0
static,1007,0,2,4,0,0
static,1007,0,3,1,0,0
static,1007,0,4,4,1,0
static,1007,0,6,1,0,0
static,1007,0,7,1,0,0
static,1007,0,9,24,1,0
static,1007,0,10,1,0,0
static,1007,0,13,4,0,0
static,1007,0,17,8,0,0
static,1007,0,19,1,0,0
static,1007,0,20,1,0,0
static,1007,0,22,1,0,0
static,1007,0,23,1,0,0
static,1007,0,27,32,0,0
static,1007,0,28,4,0,0
static,1007,0,29,24,0,0
static,1007,0,31,4,0,0
static,1007,0,32,24,0,0
static,1007,0,34,1,0,0
static,1007,0,36,4,1,0
static,1007,0,37,1,0,0
static,1007,0,38,4,0,0
static,1007,0,40,1,0,0
static,1007,0,41,1,0,0
static,1007,0,42,1,0,0
static,1007,0,43,1,0,0
static,1007,0,44,4,0,0
static,1007,0,47,1,0,0
static,1007,1,0,1,0,0
static,1007,1,2,1,0,0
static,1007,1,3,1,0,0
static,1007,1,4,1,0,0
static,1007,1,5,4,0,0
static,1007,1,6,1,0,0
static,1007,1,9,4,0,0
static,1007,1,10,1,0,0
static,1007,1,11,24,1,0
static,1007,1,12,8,1,0
static,1007,1,13,1,0,0
static,1007,1,14,8,0,0
static,1007,1,16,1,0,0
static,1007,1,17,1,0,0
static,1007,1,20,4,0,0
static,1007,1,21,1,0,0
static,1007,1,23,4,0,0
static,1007,1,24,1,0,0
static,1007,1,25,8,0,0
static,1007,1,27,1,0,0
static,1007,1,29,1,0,0
static,1007,1,30,1,0,0
static,1007,1,31,48,0,0
static,1007,1,32,4,1,0
static,1007,1,33,4,0,0
static,1007,1,34,32,0,0
static,1007,1,35,1,0,0
static,1007,1,36,1,0,0
static,1007,1,37,4,0,0
static,1007,1,38,1,0,0
static,1007,1,39,16,0,0
static,1007,1,40,48,0,0
static,1007,1,41,40,1,1
static,1007,1,42,4,0,0
static,1007,1,44,4,0,0
static,1007,1,45,24,0,0
static,1007,1,46,1,0,0
static,1007,1,47,1,0,0
static,1007,2,3,4,0,0
static,1007,2,4,24,0,0
static,1007,2,10,36,1,0
static,1007,2,11,8,0,0
static,1007,2,12,24,0,0
static,1007,2,13,64,1,1
static,1007,2,14,1,0,0
static,1007,2,15,4,0,0
static,1007,2,16,1,0,0
static,1007,2,17,1,0,0
static,1007,2,18,8,0,0
static,1007,2,19,1,0,0
static,1007,2,20,1,0,0
static,1007,2,21,16,0,0
static,1007,2,22,64,0,0
static,1007,2,23,4,0,0
static,1007,2,24,24,0,0
static,1007,2,25,24,0,0
static,1007,2,26,1,0,0
static,1007,2,27,1,0,0
static,1007,2,28,1,0,0
static,1007,2,30,4,0,0
static,1007,2,31,1,0,0
static,1007,2,34,8,0,0
static,1007,2,36,4,0,0
static,1007,2,38,16,0,0
static,1007,2,39,1,0,0
static,1007,2,40,16,0,0
static,1007,2,41,4,0,0
static,1007,2,42,16,0,0
static,1007,2,43,1,0,0
static,1007,2,44,40,0,0
static,1007,2,45,24,0,0
static,1007,2,46,4,0,0
static,1007,2,47,4,0,0
static,1007,3,0,16,0,0
static,1007,3,2,4,0,0
static,1007,3,3,24,1,1
static,1007,3,4,24,0,0
static,1007,3,5,1,0,0
static,1007,3,6,4,0,0
static,1007,3,7,4,0,0
static,1007,3,9,1,0,0
static,1007,3,10,16,0,0
static,1007,3,11,4,0,0
static,1007,3,14,1,0,0
static,1007,3,16,1,0,0
static,1007,3,18,4,0,0
static,1007,3,19,4,0,0
static,1007,3,20,16,0,0
static,1007,3,21,4,0,0
static,1007,3,22,1,0,0
static,1007,3,23,8,0,0
static,1007,3,25,24,0,0
static,1007,3,26,1,0,0
static,1007,3,27,4,0,0
static,1007,3,28,1,0,0
static,1007,3,29,16,0,0
static,1007,3,30,1,0,0
static,1007,3,31,4,0,0
static,1007,3,32,1,0,0
static,1007,3,34,4,0,0
static,1007,3,35,1,0,0
static,1007,3,36,48,0,0
static,1007,3,37,4,0,0
static,1007,3,38,8,0,0
static,1007,3,39,1,0,0
static,1007,3,40,4,0,0
static,1007,3,44,1,0,0
static,1007,3,45,1,0,0
static,1007,3,46,4,0,0
static,1008,0,0,4,0,0
static,1008,0,1,4,0,0
static,1008,0,3,4,0,0
static,1008,0,5,4,0,0
static,1008,0,6,1,0,0
static,1008,0,7,1,0,0
static,1008,0,8,1,0,0
static,1008,0,10,1,0,0
static,1008,0,11,4,0,0
static,1008,0,12,4,0,0
static,1008,0,13,4,0,0
static,1008,0,14,1,0,0
static,1008,0,17,1,0,0
static,1008,0,18,1,0,0
static,1008,0,20,4,0,0
static,1008,0,21,1,0,0
static,1008,0,22,48,1,0
static,1008,0,23,32,0,0
static,1008,0,24,4,0,0
static,1008,0,27,4,0,0
static,1008,0,30,24,0,0
static,1008,0,32,24,1,1
static,1008,0,33,1,0,0
static,1008,0,34,56,0,0
static,1008,0,35,1,0,0
static,1008,0,36,64,1,1
static,1008,0,37,1,0,0
static,1008,0,38,1,0,0
static,1008,0,39,1,0,0
static,1008,0,40,32,0,0
static,1008,0,41,56,1,1
static,1008,0,42,4,0,0
static,1008,0,43,56,0,0
static,1008,0,44,40,0,0
static,1008,0,45,1,0,0
static,1008,0,47,4,0,0
static,1008,1,0,16,0,0
static,1008,1,1,48,0,0
static,1008,1,2,4,0,0
static,1008,1,3,4,0,0
static,1008,1,4,4,0,0
static,1008,1,5,4,0,0
static,1008,1,6,1,0,0
static,1008,1,8,48,1,1
static,1008,1,9,4,0,0
static,1008,1,11,1,0,0
static,1008,1,13,1,0,0
static,1008,1,16,1,0,0
static,1008,1,17,4,0,0
static,1008,1,18,1,0,0
static,1008,1,20,24,0,0
static,1008,1,21,4,0,0
static,1008,1,23,4,0,0
static,1008,1,24,1,0,0
static,1008,1,25,1,0,0
static,1008,1,27,1,0,0
static,1008,1,28,8,0,0
static,1008,1,30,1,0,0
static,1008,1,31,8,0,0
static,1008,1,32,4,0,0
static,1008,1,33,1,0,0
static,1008,1,35,1,0,0
static,1008,1,36,4,1,0
static,1008,1,38,32,1,0
static,1008,1,39,1,0,0
static,1008,1,41,1,0,0
static,1008,1,42,16,0,0
static,1008,1,44,4,0,0
static,1008,1,46,4,0,0
static,1008,1,47,1,0,0
static,1008,2,0,4,0,0
static,1008,2,3,4,0,0
static,1008,2,4,1,0,0
static,1008,2,5,36,1,1
static,1008,2,6,36,1,1
static,1008,2,8,4,0,0
static,1008,2,11,4,0,0
static,1008,2,12,1,0,0
static,1008,2,13,1,0,0
static,1008,2,14,1,0,0
static,1008,2,15,4,0,0
static,1008,2,17,4,0,0
static,1008,2,18,1,0,0
static,1008,2,19,4,0,0
static,1008,2,20,1,0,0
static,1008,2,21,1,0,0
static,1008,2,22,4,0,0
static,1008,2,23,16,0,0
static,1008,2,27,4,0,0
static,1008,2,28,1,0,0
static,1008,2,29,1,0,0
static,1008,2,30,4,0,0
static,1008,2,31,40,0,0
static,1008,2,32,1,0,0
static,1008,2,34,1,0,0
static,1008,2,36,4,1,0
static,1008,2,39,4,0,0
static,1008,2,40,4,0,0
static,1008,2,41,48,1,0
static,1008,2,43,56,0,0
static,1008,2,44,1,0,0
static,1008,2,45,4,0,0
static,1008,2,46,1,0,0
static,1008,2,47,8,0,0
static,1008,3,1,4,0,0
static,1008,3,2,1,0,0
static,1008,3,3,4,0,0
static,1008,3,4,4,0,0
static,1008,3,5,1,0,0
static,1008,3,7,1,0,0
static,1008,3,8,1,0,0
static,1008,3,9,1,0,0
static,1008,3,10,4,0,0
static,1008,3,11,1,0,0
static,1008,3,12,1,0,0
static,1008,3,13,1,0,0
static,1008,3,14,64,1,1
static,1008,3,15,4,0,0
static,1008,3,16,1,0,0
static,1008,3,17,1,0,0
static,1008,3,18,4,0,0
static,1008,3,19,1,0,0
static,1008,3,22,1,0,0
static,1008,3,25,4,0,0
static,1008,3,27,40,0,0
static,1008,3,28,4,0,0
static,1008,3,29,4,0,0
static,1008,3,31,48,0,0
static,1008,3,32,1,0,0
static,1008,3,33,1,0,0
static,1008,3,34,1,0,0
static,1008,3,35,4,0,0
static,1008,3,36,48,0,0
static,1008,3,37,16,0,0
static,1008,3,38,4,0,0
static,1008,3,39,4,1,0
static,1008,3,40,1,0,0
static,1008,3,41,1,0,0
static,1008,3,42,4,0,0
static,1008,3,44,1,0,0
static,1008,3,45,1,0,0
static,1008,3,46,4,0,0
static,1008,3,47,1,0,0
static,1009,0,0,1,0,0
static,1009,0,1,40,0,0
static,1009,0,2,1,0,0
static,1009,0,3,4,0,0
static,1009,0,4,4,0,0
static,1009,0,5,1,0,0
static,1009,0,6,4,0,0
static,1009,0,7,16,0,0
static,1009,0,8,24,0,0
static,1009,0,9,8,0,0
static,1009,0,10,1,0,0
static,1009,0,12,40,0,0
static,1009,0,13,4,0,0
static,1009,0,14,1,0,0
static,1009,0,15,56,1,1
static,1009,0,16,48,0,0
static,1009,0,17,40,1,1
static,1009,0,18,4,0,0
static,1009,0,20,4,0,0
static,1009,0,21,1,0,0
static,1009,0,22,1,0,0
static,1009,0,23,8,0,0
static,1009,0,24,1,0,0
static,1009,0,25,4,0,0
static,1009,0,27,56,0,0
static,1009,0,28,4,0,0
static,1009,0,29,4,0,0
static,1009,0,30,1,0,0
static,1009,0,32,1,0,0
static,1009,0,34,1,0,0
static,1009,0,35,4,0,0
static,1009,0,37,4,0,0
static,1009,0,38,4,0,0
static,1009,0,39,1,0,0
static,1009,0,40,16,0,0
static,1009,0,41,1,0,0
static,1009,0,42,1,0,0
static,1009,0,43,4,1,0
static,1009,0,45,1,0,0
static,1009,0,46,1,0,0
static,1009,1,0,1,0,0
static,1009,1,1,40,0,0
static,1009,1,2,1,0,0
static,1009,1,3,1,0,0
static,1009,1,4,48,0,0
static,1009,1,6,4,0,0
static,1009,1,7,56,0,0
static,1009,1,8,4,0,0
static,1009,1,9,48,0,0
static,1009,1,10,1,0,0
static,1009,1,12,24,1,0
static,1009,1,14,1,0,0
static,1009,1,15,1,0,0
static,1009,1,16,1,0,0
static,1009,1,17,4,0,0
static,1009,1,18,4,0,0
static,1009,1,20,16,1,0
static,1009,1,21,1,0,0
static,1009,1,23,1,0,0
static,1009,1,24,1,0,0
static,1009,1,25,56,1,0
static,1009,1,26,1,0,0
static,1009,1,27,1,0,0
static,1009,1,28,1,0,0
static,1009,1,31,48,0,0
static,1009,1,32,1,0,0
static,1009,1,33,1,0,0
static,1009,1,34,4,0,0
static,1009,1,35,1,0,0
static,1009,1,36,1,0,0
static,1009,1,37,1,0,0
static,1009,1,40,1,0,0
static,1009,1,41,4,0,0
static,1009,1,44,1,0,0
static,1009,1,45,48,1,0
static,1009,1,47,1,0,0
static,1009,2,0,24,0,0
static,1009,2,3,1,0,0
static,1009,2,5,48,1,1
static,1009,2,7,48,1,1
static,1009,2,8,1,0,0
static,1009,2,9,1,0,0
static,1009,2,10,1,0,0
static,1009,2,12,8,0,0
static,1009,2,13,1,0,0
static,1009,2,14,4,0,0
static,1009,2,15,1,0,0
static,1009,2,17,1,0,0
static,1009,2,18,1,0,0
static,1009,2,19,1,0,0
static,1009,2,23,16,0,0
static,1009,2,24,36,1,1
static,1009,2,26,4,0,0
static,1009,2,28,4,0,0
static,1009,2,30,16,0,0
static,1009,2,31,1,0,0
static,1009,2,33,32,0,0
static,1009,2,34,1,0,0
static,1009,2,35,24,0,0
static,1009,2,37,4,0,0
static,1009,2,40,1,0,0
static,1009,2,41,4,0,0
static,1009,2,43,4,0,0
static,1009,2,44,1,0,0
static,1009,2,45,4,0,0
static,1009,2,46,16,0,0
static,1009,2,47,4,0,0
static,1009,3,0,1,0,0
static,1009,3,2,48,1,1
static,1009,3,4,1,0,0
static,1009,3,5,1,0,0
static,1009,3,6,4,0,0
static,1009,3,7,1,0,0
static,1009,3,8,16,0,0
static,1009,3,9,40,0,0
static,1009,3,10,4,0,0
static,1009,3,11,1,0,0
static,1009,3,12,1,0,0
static,1009,3,13,1,0,0
static,1009,3,14,1,0,0
static,1009,3,15,4,0,0
static,1009,3,17,1,0,0
static,1009,3,18,1,0,0
static,1009,3,19,4,0,0
static,1009,3,20,1,0,0
static,1009,3,21,40,0,0
static,1009,3,22,1,0,0
static,1009,3,23,1,1,0
static,1009,3,25,1,0,0
static,1009,3,27,1,0,0
static,1009,3,28,4,0,0
static,1009,3,29,48,1,1
static,1009,3,31,8,0,0
static,1009,3,34,1,0,0
static,1009,3,35,1,0,0
static,1009,3,36,1,0,0
static,1009,3,37,1,0,0
static,1009,3,38,1,0,0
static,1009,3,41,1,0,0
static,1009,3,42,64,1,1
static,1009,3,43,1,0,0
static,1009,3,44,1,0,0
static,1009,3,46,4,0,0
static,1009,3,47,16,1,1
static,1010,0,0,16,0,0
static,1010,0,1,1,0,0
static,1010,0,2,1,0,0
static,1010,0,3,4,0,0
static,1010,0,4,1,0,0
static,1010,0,5,1,0,0
static,1010,0,6,16,0,0
static,1010,0,7,8,0,0
static,1010,0,10,1,0,0
static,1010,0,11,4,0,0
static,1010,0,12,1,0,0
static,1010,0,14,4,1,0
static,1010,0,15,4,0,0
static,1010,0,16,4,0,0
static,1010,0,18,1,0,0
static,1010,0,20,1,0,0
static,1010,0,21,4,0,0
static,1010,0,22,1,0,0
static,1010,0,24,1,0,0
static,1010,0,25,1,0,0
static,1010,0,26,1,0,0
static,1010,0,27,1,0,0
static,1010,0,28,1,0,0
static,1010,0,29,16,0,0
static,1010,0,30,8,0,0
static,1010,0,31,32,0,0
static,1010,0,32,4,0,0
static,1010,0,33,48,0,0
static,1010,0,34,1,0,0
static,1010,0,35,4,0,0
static,1010,0,37,1,0,0
static,1010,0,39,1,0,0
static,1010,0,40,16,0,0
static,1010,0,41,4,0,0
static,1010,0,42,4,0,0
static,1010,0,43,1,0,0
static,1010,0,44,1,0,0
static,1010,1,0,8,0,0
static,1010,1,1,4,0,0
static,1010,1,3,40,1,1
static,1010,1,4,4,0,0
static,1010,1,6,1,0,0
static,1010,1,7,4,0,0
static,1010,1,8,1,0,0
static,1010,1,9,1,0,0
static,1010,1,10,4,0,0
static,1010,1,12,4,0,0
static,1010,1,14,1,0,0
static,1010,1,15,1,0,0
static,1010,1,17,48,1,1
static,1010,1,18,1,0,0
static,1010,1,19,4,0,0
static,1010,1,20,1,0,0
static,1010,1,21,48,1,1
static,1010,1,24,4,0,0
static,1010,1,25,1,0,0
static,1010,1,26,40,0,0
static,1010,1,27,16,1,0
static,1010,1,28,4,0,0
static,1010,1,29,4,0,0
static,1010,1,30,4,0,0
static,1010,1,31,1,0,0
static,1010,1,33,1,0,0
static,1010,1,34,1,0,0
static,1010,1,35,4,0,0
static,1010,1,37,16,0,0
static,1010,1,38,1,0,0
static,1010,1,40,4,0,0
static,1010,1,41,4,0,0
static,1010,1,42,1,0,0
static,1010,1,43,1,0,0
static,1010,1,44,1,0,0
static,1010,1,45,1,0,0
static,1010,1,46,4,0,0
static,1010,1,47,1,0,0
static,1010,2,5,32,1,0
static,1010,2,6,1,0,0
static,1010,2,7,32,0,0
static,1010,2,8,8,0,0
static,1010,2,9,1,0,0
static,1010,2,10,1,0,0
static,1010,2,11,4,0,0
static,1010,2,12,8,0,0
static,1010,2,16,4,0,0
static,1010,2,17,16,0,0
static,1010,2,18,4,0,0
static,1010,2,19,24,0,0
static,1010,2,21,4,0,0
static,1010,2,22,1,0,0
static,1010,2,23,4,0,0
static,1010,2,24,1,0,0
static,1010,2,25,4,1,0
static,1010,2,26,4,0,0
static,1010,2,27,1,0,0
static,1010,2,29,32,0,0
static,1010,2,32,4,0,0
static,1010,2,33,1,0,0
static,1010,2,34,4,0,0
static,1010,2,35,16,0,0
static,1010,2,36,4,0,0
static,1010,2,37,1,0,0
static,1010,2,38,1,0,0
static,1010,2,39,1,0,0
static,1010,2,40,16,1,0
static,1010,2,42,4,0,0
static,1010,2,43,4,0,0
static,1010,2,44,16,0,0
static,1010,2,45,16,0,0
static,1010,2,46,1,0,0
static,1010,3,0,4,0,0
static,1010,3,2,1,0,0
static,1010,3,4,56,1,1
static,1010,3,6,4,0,0
static,1010,3,7,4,0,0
static,1010,3,8,4,0,0
static,1010,3,9,4,0,0
static,1010,3,10,4,0,0
static,1010,3,11,1,0,0
static,1010,3,12,4,0,0
static,1010,3,13,4,0,0
static,1010,3,14,48,1,1
static,1010,3,15,4,0,0
static,1010,3,16,4,0,0
static,1010,3,17,4,0,0
static,1010,3,19,16,0,0
static,1010,3,20,4,0,0
static,1010,3,22,1,0,0
static,1010,3,25,4,0,0
static,1010,3,26,56,1,1
static,1010,3,27,1,0,0
static,1010,3,28,1,0,0
static,1010,3,29,4,0,0
static,1010,3,31,1,0,0
static,1010,3,32,4,0,0
static,1010,3,34,1,0,0
static,1010,3,35,16,0,0
static,1010,3,37,32,0,0
static,1010,3,39,1,0,0
static,1010,3,40,8,0,0
static,1010,3,42,1,0,0
static,1010,3,43,4,0,0
static,1010,3,44,48,1,0
static,1010,3,45,4,0,0
static,1010,3,47,1,0,0
static,1011,0,0,1,0,0
static,1011,0,1,16,0,0
static,1011,0,2,16,0,0
static,1011,0,3,4,0,0
static,1011,0,4,48,0,0
static,1011,0,6,1,0,0
static,1011,0,7,1,0,0
static,1011,0,8,4,0,0
static,1011,0,9,1,0,0
static,1011,0,10,32,0,0
static,1011,0,11,1,0,0
static,1011,0,12,8,0,0
static,1011,0,13,40,0,0
static,1011,0,14,4,0,0
static,1011,0,15,1,0,0
static,1011,0,16,4,0,0
static,1011,0,18,1,0,0
static,1011,0,19,4,0,0
static,1011,0,20,4,0,0
static,1011,0,21,1,0,0
static,1011,0,22,4,0,0
static,1011,0,25,4,0,0
static,1011,0,26,1,0,0
static,1011,0,27,1,0,0
static,1011,0,28,1,0,0
static,1011,0,30,4,0,0
static,1011,0,31,4,0,0
static,1011,0,32,48,1,1
static,1011,0,33,1,0,0
static,1011,0,35,48,0,0
static,1011,0,36,4,0,0
static,1011,0,37,32,0,0
static,1011,0,38,16,0,0
static,1011,0,39,1,0,0
static,1011,0,40,4,0,0
static,1011,0,41,1,0,0
static,1011,0,42,40,1,1
static,1011,0,43,16,0,0
static,1011,0,45,1,0,0
static,1011,0,46,4,0,0
static,1011,1,1,4,0,0
static,1011,1,3,16,0,0
static,1011,1,7,1,0,0
static,1011,1,9,40,0,0
static,1011,1,11,1,0,0
static,1011,1,13,4,0,0
static,1011,1,15,4,0,0
static,1011,1,16,1,0,0
static,1011,1,17,4,0,0
static,1011,1,21,16,0,0
static,1011,1,22,8,0,0
static,1011,1,23,48,1,1
static,1011,1,25,1,0,0
static,1011,1,27,1,0,0
static,1011,1,28,1,0,0
static,1011,1,29,16,0,0
static,1011,1,30,1,0,0
static,1011,1,31,1,0,0
static,1011,1,32,1,0,0
static,1011,1,33,56,0,0
static,1011,1,34,1,0,0
static,1011,1,35,4,0,0
static,1011,1,36,1,0,0
static,1011,1,37,1,0,0
static,1011,1,38,1,0,0
static,1011,1,39,4,0,0
static,1011,1,40,4,0,0
static,1011,1,41,40,0,0
static,1011,1,42,4,0,0
static,1011,1,43,1,0,0
static,1011,1,44,1,0,0
static,1011,1,45,4,0,0
static,1011,1,46,4,0,0
static,1011,1,47,56,0,0
static,1011,2,0,1,1,0
static,1011,2,1,4,0,0
static,1011,2,2,4,0,0
static,1011,2,4,1,0,0
static,1011,2,5,48,0,0
static,1011,2,6,4,0,0
static,1011,2,10,56,0,0
static,1011,2,11,24,0,0
static,1011,2,14,4,0,0
static,1011,2,15,1,0,0
static,1011,2,16,1,0,0
static,1011,2,17,16,0,0
static,1011,2,18,4,0,0
static,1011,2,22,1,0,0
static,1011,2,23,1,0,0
static,1011,2,24,1,0,0
static,1011,2,25,1,0,0
static,1011,2,26,24,0,0
static,1011,2,27,1,0,0
static,1011,2,29,40,0,0
static,1011,2,30,4,0,0
static,1011,2,31,32,1,0
static,1011,2,32,1,0,0
static,1011,2,33,16,0,0
static,1011,2,34,4,0,0
static,1011,2,37,1,0,0
static,1011,2,39,1,0,0
static,1011,2,40,1,0,0
static,1011,2,41,4,0,0
static,1011,2,43,1,0,0
static,1011,2,44,1,0,0
static,1011,2,45,56,1,1
static,1011,2,46,16,0,0
static,1011,2,47,4,0,0
static,1011,3,0,1,0,0
static,1011,3,3,4,0,0
static,1011,3,4,4,0,0
static,1011,3,5,4,0,0
static,1011,3,7,1,0,0
static,1011,3,8,4,0,0
static,1011,3,9,1,0,0
static,1011,3,10,1,0,0
static,1011,3,11,1,0,0
static,1011,3,13,1,0,0
static,1011,3,14,1,0,0
static,1011,3,15,1,0,0
static,1011,3,18,1,0,0
static,1011,3,19,4,0,0
static,1011,3,20,40,1,1
static,1011,3,21,4,0,0
static,1011,3,22,16,0,0
static,1011,3,23,4,0,0
static,1011,3,24,4,0,0
static,1011,3,25,36,0,0
static,1011,3,26,1,0,0
static,1011,3,27,4,0,0
static,1011,3,28,1,0,0
static,1011,3,29,16,1,0
static,1011,3,30,1,0,0
static,1011,3,31,1,0,0
static,1011,3,32,4,0,0
static,1011,3,33,4,0,0
static,1011,3,34,40,1,1
static,1011,3,35,1,0,0
static,1011,3,36,1,0,0
static,1011,3,37,64,1,1
static,1011,3,38,4,0,0
static,1011,3,39,8,0,0
static,1011,3,40,1,0,0
static,1011,3,41,56,1,1
static,1011,3,43,1,0,0
static,1011,3,44,1,0,0
static,1011,3,45,1,0,0
static,1011,3,46,4,0,0
static,1011,3,47,4,0,0
static,1012,0,0,1,0,0
static,1012,0,1,1,0,0
static,1012,0,4,1,0,0
static,1012,0,6,16,0,0
static,1012,0,7,1,0,0
static,1012,0,8,32,0,0
static,1012,0,9,4,0,0
static,1012,0,12,1,0,0
static,1012,0,13,4,1,0
static,1012,0,15,1,0,0
static,1012,0,17,1,0,0
static,1012,0,19,4,0,0
static,1012,0,20,32,0,0
static,1012,0,22,1,0,0
static,1012,0,23,8,0,0
static,1012,0,25,1,0,0
static,1012,0,26,56,1,1
static,1012,0,27,4,0,0
static,1012,0,28,4,0,0
static,1012,0,30,1,0,0
static,1012,0,32,4,0,0
static,1012,0,33,4,0,0
static,1012,0,35,4,0,0
static,1012,0,36,1,0,0
static,1012,0,37,4,0,0
static,1012,0,39,1,0,0
static,1012,0,40,4,1,0
static,1012,0,41,4,0,0
static,1012,0,42,1,0,0
static,1012,0,43,1,0,0
static,1012,0,44,56,0,0
static,1012,0,46,4,0,0
static,1012,0,47,4,0,0
static,1012,1,1,1,0,0
static,1012,1,2,48,0,0
static,1012,1,3,1,0,0
static,1012,1,6,1,0,0
static,1012,1,7,1,0,0
static,1012,1,9,8,0,0
static,1012,1,10,1,0,0
static,1012,1,11,1,0,0
static,1012,1,12,4,0,0
static,1012,1,13,24,1,1
static,1012,1,14,1,0,0
static,1012,1,18,40,0,0
static,1012,1,20,4,0,0
static,1012,1,22,16,0,0
static,1012,1,23,4,0,0
static,1012,1,24,8,0,0
static,1012,1,25,4,0,0
static,1012,1,28,4,0,0
static,1012,1,29,4,0,0
static,1012,1,30,40,0,0
static,1012,1,31,48,0,0
static,1012,1,32,1,0,0
static,1012,1,33,1,0,0
static,1012,1,34,1,0,0
static,1012,1,35,1,0,0
static,1012,1,36,8,0,0
static,1012,1,37,1,0,0
static,1012,1,38,1,0,0
static,1012,1,39,4,0,0
static,1012,1,41,1,0,0
static,1012,1,42,1,0,0
static,1012,1,43,40,0,0
static,1012,1,44,1,0,0
static,1012,1,45,4,0,0
static,1012,1,46,4,0,0
static,1012,2,0,32,0,0
static,1012,2,1,4,0,0
static,1012,2,4,1,0,0
static,1012,2,5,4,0,0
static,1012,2,7,1,0,0
static,1012,2,9,4,0,0
static,1012,2,10,16,0,0
static,1012,2,11,1,0,0
static,1012,2,12,56,1,1
static,1012,2,13,32,1,1
static,1012,2,15,16,0,0
static,1012,2,16,4,1,0
static,1012,2,17,16,0,0
static,1012,2,18,4,0,0
static,1012,2,19,4,0,0
static,1012,2,20,4,0,0
static,1012,2,21,4,0,0
static,1012,2,22,16,1,0
static,1012,2,23,4,0,0
static,1012,2,26,4,0,0
static,1012,2,28,1,0,0
static,1012,2,29,4,0,0
static,1012,2,30,24,0,0
static,1012,2,31,1,0,0
static,1012,2,32,4,0,0
static,1012,2,34,8,0,0
static,1012,2,35,1,0,0
static,1012,2,38,4,0,0
static,1012,2,39,16,1,0
static,1012,2,40,4,0,0
static,1012,2,41,40,1,1
static,1012,2,42,24,1,1
static,1012,2,43,1,0,0
static,1012,2,44,4,0,0
static,1012,2,45,4,0,0
static,1012,2,46,4,0,0
static,1012,3,0,1,0,0
static,1012,3,1,4,0,0
static,1012,3,2,1,0,0
static,1012,3,3,1,0,0
static,1012,3,7,8,0,0
static,1012,3,11,1,0,0
static,1012,3,14,4,0,0
static,1012,3,15,4,0,0
static,1012,3,16,24,0,0
static,1012,3,19,1,0,0
static,1012,3,21,1,0,0
static,1012,3,22,1,0,0
static,1012,3,23,4,0,0
static,1012,3,25,1,0,0
static,1012,3,27,4,0,0
static,1012,3,29,4,0,0
static,1012,3,30,1,0,0
static,1012,3,31,1,0,0
static,1012,3,32,1,0,0
static,1012,3,37,4,0,0
static,1012,3,39,1,0,0
static,1012,3,41,4,0,0
static,1012,3,43,1,0,0
static,1012,3,44,24,0,0
static,1012,3,45,8,0,0
